Type,Name,Ident,Latitude,Longitude,Elevation,Magnetic Declination,Tags,Description,Region,Visible From,Last Edit,Import Filename
Obstacle,,UK18607650F,52.57205,0.12164,335,0.46161,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: MARCH SEW. W/TURBINE
Height AGL: 328 ft",,250,2019-04-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18612093F,52.52071,-0.00499,364,0.14797,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: GREENVALE AP W/TURBINE
Height AGL: 361 ft",,250,2015-05-08T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18608607F,52.53299,-0.02996,331,0.15039,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: BURNTHOUSE FM. W/F 1/3
Height AGL: 328 ft",,250,2019-04-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18608608F,52.53387,-0.02353,331,0.15076,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: BURNTHOUSE FM. W/F 2/3
Height AGL: 328 ft",,250,2015-05-08T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18608609F,52.53707,-0.02287,331,0.15153,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: BURNTHOUSE FM. W/F 3/3
Height AGL: 328 ft",,250,2015-05-08T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610230F,52.69135,1.11407,574,0.76508,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND_TURBINE
Lighting: Yes
Height AGL: 413 ft",,250,2022-07-05T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610231F,52.69179,1.10799,578,0.76410,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND_TURBINE
Lighting: Yes
Height AGL: 411 ft",,250,2022-07-05T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK27997443F,52.27764,-0.28650,554,0.13029,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: COMMON BARN W/F 1/3
Height AGL: 410 ft",,250,2023-02-01T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK27997444F,52.27495,-0.28241,554,0.12952,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: COMMON BARN W/F 3/3
Height AGL: 410 ft",,250,2023-02-01T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18612327F,52.00431,0.78471,635,0.43634,UK,"RADIO/TV TOWER, TYPE I,Single
Remarks: Sudbury B TV mast
Lighting: Yes
Height AGL: 400 ft",,250,2019-04-05T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK28473080F,52.29456,-2.10574,897,-0.60536,UK,"RADIO/TV TOWER, TYPE I,Single
Remarks: Droitwich Mast south
Height AGL: 700 ft",,250,2020-06-23T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK28473082F,52.29839,-2.10582,501,-0.60472,UK,"RADIO/TV TOWER, TYPE I,Single
Remarks: Droitwich Mast
Height AGL: 335 ft",,250,2021-08-03T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610585F,52.37080,-0.65574,717,0.16748,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: BURTON WOLD N. W/F 4/9
Height AGL: 435 ft",,250,2014-07-30T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610586F,52.37160,-0.64939,730,0.16676,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: BURTON WOLD N. W/F 5/9
Height AGL: 435 ft",,250,2014-07-30T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610589F,52.36978,-0.64354,688,0.16661,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: BURTON WOLD N. W/F 8/9
Height AGL: 435 ft",,250,2014-07-30T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610590F,52.37122,-0.63396,674,0.16550,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: BURTON WOLD N. W/F 9/9
Height AGL: 435 ft",,250,2014-07-30T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610583F,52.37453,-0.65137,707,0.16634,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: BURTON WOLD N. W/F 2/9
Height AGL: 435 ft",,250,2014-07-30T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610582F,52.37725,-0.65393,684,0.16601,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: BURTON WOLD N. W/F 1/9
Height AGL: 435 ft",,250,2014-07-30T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610584F,52.37534,-0.64459,704,0.16561,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: BURTON WOLD N. W/F 3/9
Height AGL: 435 ft",,250,2014-07-30T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610587F,52.37366,-0.64067,688,0.16561,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: BURTON WOLD N. W/F 6/9
Height AGL: 435 ft",,250,2014-07-29T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610588F,52.37145,-0.66088,691,0.16779,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: BURTON WOLD N. W/F 7/9
Height AGL: 435 ft",,250,2014-07-30T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614388F,52.39988,-3.26444,1867,-0.94220,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614389F,52.40019,-3.26981,1881,-0.94182,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614390F,52.40290,-3.25647,1928,-0.94260,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614391F,52.40313,-3.26162,1979,-0.94225,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614392F,52.40322,-3.26714,1927,-0.94188,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614393F,52.40353,-3.27242,1846,-0.94152,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614394F,52.40642,-3.26768,1852,-0.94172,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614395F,52.40586,-3.27643,1857,-0.94118,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614396F,52.40887,-3.26384,1845,-0.94186,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614397F,52.41201,-3.26915,1721,-0.94141,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614398F,52.41145,-3.27450,1749,-0.94112,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614399F,52.40893,-3.27956,1859,-0.94089,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614400F,52.41445,-3.27779,1870,-0.94082,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614401F,52.41546,-3.27274,1867,-0.94108,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614402F,52.41721,-3.26795,1841,-0.94128,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614403F,52.41326,-3.28270,1847,-0.94058,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WIND TURBINE
Height AGL: 410 ft",,250,2016-09-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614404F,52.61125,-3.49987,1585,-0.95399,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TIRGWYNT WINDFARM 1OF12
Height AGL: 381 ft",,250,2020-03-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614405F,52.60862,-3.50104,1644,-0.95374,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TIRGWYNT WINDFARM 2OF12
Height AGL: 381 ft",,250,2020-03-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614406F,52.60693,-3.49622,1693,-0.95311,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TIRGWYNT WINDFARM 33OF12
Height AGL: 381 ft",,250,2019-05-08T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614407F,52.60306,-3.49433,1703,-0.95246,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TIRGWYNT WINDFARM 4OF12
Height AGL: 381 ft",,250,2019-05-08T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614408F,52.60130,-3.49257,1759,-0.95209,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TIRGWYNT WINDFARM 5OF12
Height AGL: 381 ft",,250,2019-05-08T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614409F,52.60065,-3.48816,1759,-0.95166,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TIRGWYNT WINDFARM 6OF12
Height AGL: 381 ft",,250,2020-03-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614410F,52.59787,-3.48567,1792,-0.95112,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TIRGWYNT WINDFARM 7OF12
Height AGL: 381 ft",,250,2020-03-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614411F,52.59722,-3.48243,1831,-0.95079,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TIRGWYNT WINDFARM 8OF12
Height AGL: 381 ft",,250,2020-03-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614412F,52.59168,-3.49470,1825,-0.95103,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TIRGWYNT WINDFARM 9OF12
Height AGL: 381 ft",,250,2020-03-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614413F,52.59616,-3.49055,1841,-0.95129,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TIRGWYNT WINDFARM 10OF12
Height AGL: 381 ft",,250,2020-03-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614414F,52.59410,-3.48885,1825,-0.95090,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TIRGWYNT WINDFARM 11OF12
Height AGL: 381 ft",,250,2020-03-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614415F,52.58887,-3.49167,1752,-0.95046,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: TIRGWYNT WINDFARM 12OF12
Height AGL: 381 ft",,250,2020-03-11T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614461F,52.70034,-2.10856,719,-0.53906,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: S. STAFFS.COLLEGE W/F1/2
Height AGL: 413 ft",,250,2020-02-19T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614462F,52.69831,-2.11425,722,-0.54022,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: S. STAFFS.COLLEGE W/F2/2
Height AGL: 413 ft",,250,2020-02-19T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18614374F,52.40848,-3.27179,1755,-0.94139,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: GARREG LWD HILL W/F11/23
Height AGL: 410 ft",,250,2016-09-08T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK29293927F,52.47557,-1.91316,902,-0.20613,UK,"BUILDING,GENERAL(ALL TYPES),Single
Lighting: No
Height AGL: 433 ft",,250,2022-06-22T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18611225F,52.46248,-0.11651,415,0.13607,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: RAMSEY EXT. W/F 1 OF 4
Height AGL: 415 ft",,250,2015-05-08T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18611226F,52.46467,-0.11787,415,0.13648,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: RAMSEY EXT. W/F 2 OF 4
Height AGL: 415 ft",,250,2015-05-08T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18611227F,52.46727,-0.11996,415,0.13696,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: RAMSEY EXT. W/F 3 OF 4
Height AGL: 415 ft",,250,2015-05-08T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18611228F,52.46967,-0.12190,415,0.13740,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: RAMSEY EXT. W/F 4 OF 4
Height AGL: 415 ft",,250,2015-05-08T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18611224F,52.36018,-1.11467,800,-0.23037,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: FLINT HILL FARM W/T
Height AGL: 335 ft",,250,2020-03-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK28490752F,52.47912,-1.90571,898,-0.20760,UK,"ROTATING CRANE, INDUSTRIAL,Single
Remarks: CRANE
Lighting: Yes
Height AGL: 449 ft",,250,2022-07-29T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610685F,52.39331,-1.16114,731,-0.22186,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LILBOURNE W/F 1 OF 5
Height AGL: 410 ft",,250,2020-03-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610686F,52.39398,-1.15527,732,-0.22215,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LILBOURNE W/F 2 OF 5
Height AGL: 410 ft",,250,2020-03-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610687F,52.38118,-1.16296,735,-0.22333,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LILBOURNE W/F 3 OF 5
Height AGL: 410 ft",,250,2020-03-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610688F,52.38132,-1.15683,737,-0.22376,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LILBOURNE W/F 4 OF 5
Height AGL: 410 ft",,250,2020-03-04T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610689F,52.37815,-1.16128,735,-0.22385,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: LILBOURNE W/F 5 OF 5
Height AGL: 410 ft",,250,2021-12-14T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610663F,52.34199,-0.28951,595,0.13401,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WOOLEY HILL W/F  2 OF 4
Height AGL: 428 ft",,250,2014-10-01T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610660F,52.34548,-0.29110,590,0.13436,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WOOLEY HILL W/F 1 OF 4
Height AGL: 428 ft",,250,2014-10-01T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610661F,52.34366,-0.29606,590,0.13480,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WOOLEY HILL W/F 3 OF 4
Height AGL: 428 ft",,250,2014-10-01T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18610662F,52.34225,-0.30132,582,0.13529,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WOOLEY HILL W/F 4 OF 4
Height AGL: 428 ft",,250,2014-10-01T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18612506F,52.60752,-2.87161,1270,-0.61616,UK,"AERIAL CABLE, AERIAL TRAMWAY OR POWER TRANSMISSION LINE,Single
Remarks: SUSPENDED CABLE
Height AGL: 420 ft",,250,2019-09-20T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18612991F,52.30309,-0.15149,466,0.11346,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: GODMANCHESTER W/TURBINE
Lighting: Yes
Height AGL: 335 ft",,250,2015-08-13T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18613151F,52.64216,-0.03229,335,0.17545,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WRYDE CROFT W/F 1 OF 13
Height AGL: 328 ft",,250,2015-08-24T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18613152F,52.65321,-0.04321,335,0.17680,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WRYDE CROFT W/F 2 OF 13
Height AGL: 328 ft",,250,2015-08-24T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18613153F,52.64591,-0.03104,335,0.17645,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WRYDE CROFT W/F 3 OF 13
Height AGL: 328 ft",,250,2015-08-24T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18613154F,52.64881,-0.03304,335,0.17690,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WRYDE CROFT W/F 4 OF 13
Height AGL: 328 ft",,250,2015-08-24T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18613155F,52.65427,-0.03837,335,0.17757,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WRYDE CROFT W/F 5 OF 13
Height AGL: 328 ft",,250,2015-08-24T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18613156F,52.65109,-0.03627,335,0.17708,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WRYDE CROFT W/F 6 OF 13
Height AGL: 328 ft",,250,2015-08-24T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18613157F,52.63008,-0.02991,335,0.17290,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WRYDE CROFT W/F 7 OF 13
Height AGL: 328 ft",,250,2015-08-24T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18613158F,52.63161,-0.02566,335,0.17365,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WRYDE CROFT W/F 8 OF 13
Height AGL: 328 ft",,250,2015-08-24T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18613159F,52.63309,-0.02976,335,0.17361,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WRYDE CROFT W/F 9 OF 13
Height AGL: 328 ft",,250,2015-08-24T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
Obstacle,,UK18613160F,52.63534,-0.02652,335,0.17444,UK,"WINDMOTOR/ WIND POWERED GENERATOR-LOCATED ON LAND,Single
Remarks: WRYDE CROFT W/F 10 OF 13
Height AGL: 328 ft",,250,2015-08-24T00:00:00,C:/Users/scott/Downloads/Flight Simulator/Little Navmap Extra/Userpoints/NATS Obstacles.csv
